t,time,price,maxprice,minprice,use_spread,problem_indicator
2023-03-10 00:00:00,0,1437.5355775,1437.5355775,1437.5355775,False,no problemo
2023-03-10 00:01:00,1,1436.08790644,1436.08790644,1436.08790644,False,no problemo
2023-03-10 00:02:00,2,1436.91,1436.91,1436.91,False,no problemo
2023-03-10 00:03:00,3,1435.9875,1435.9875,1435.9875,False,no problemo
2023-03-10 00:04:00,4,1435.76,1435.76,1435.76,False,no problemo
2023-03-10 00:05:00,5,1436.455,1436.455,1436.455,False,no problemo
2023-03-10 00:06:00,6,1435.38117973,1435.38117973,1435.38117973,False,no problemo
2023-03-10 00:07:00,7,1435.6241693,1435.6241693,1435.6241693,False,no problemo
2023-03-10 00:08:00,8,1434.5975,1434.5975,1434.5975,False,no problemo
2023-03-10 00:09:00,9,1434.99,1434.99,1434.99,False,no problemo
2023-03-10 00:10:00,10,1434.0300026,1434.0300026,1434.0300026,False,no problemo
2023-03-10 00:11:00,11,1433.3486661,1433.3486661,1433.3486661,False,no problemo
2023-03-10 00:12:00,12,1433.05,1433.05,1433.05,False,no problemo
2023-03-10 00:13:00,13,1434.2425,1434.2425,1434.2425,False,no problemo
2023-03-10 00:14:00,14,1432.44,1432.44,1432.44,False,no problemo
2023-03-10 00:15:00,15,1429.46249999,1429.46249999,1429.46249999,False,no problemo
2023-03-10 00:16:00,16,1425.000084,1425.000084,1425.000084,False,no problemo
2023-03-10 00:17:00,17,1427.97810173,1427.97810173,1427.97810173,False,no problemo
2023-03-10 00:18:00,18,1431.69,1431.69,1431.69,False,no problemo
2023-03-10 00:19:00,19,1434.235,1434.235,1434.235,False,no problemo
2023-03-10 00:20:00,20,1427.38761364,1427.38761364,1427.38761364,False,no problemo
2023-03-10 00:21:00,21,1427.645,1427.645,1427.645,False,no problemo
2023-03-10 00:22:00,22,1426.47807,1426.47807,1426.47807,False,no problemo
2023-03-10 00:23:00,23,1426.41,1426.41,1426.41,False,no problemo
2023-03-10 00:24:00,24,1425.175,1425.175,1425.175,False,no problemo
2023-03-10 00:25:00,25,1427.57,1427.57,1427.57,False,no problemo
2023-03-10 00:26:00,26,1429.76499999,1429.76499999,1429.76499999,False,no problemo
2023-03-10 00:27:00,27,1427.74,1427.74,1427.74,False,no problemo
2023-03-10 00:28:00,28,1428.5,1428.5,1428.5,False,no problemo
2023-03-10 00:29:00,29,1426.65,1426.65,1426.65,False,no problemo
2023-03-10 00:30:00,30,1426.685,1426.685,1426.685,False,no problemo
2023-03-10 00:31:00,31,1426.24866489,1426.24866489,1426.24866489,False,no problemo
2023-03-10 00:32:00,32,1425.575,1425.575,1425.575,False,no problemo
2023-03-10 00:33:00,33,1425.18,1425.18,1425.18,False,no problemo
2023-03-10 00:34:00,34,1425.6,1425.6,1425.6,False,no problemo
2023-03-10 00:35:00,35,1429.56,1429.56,1429.56,False,no problemo
2023-03-10 00:36:00,36,1428.12,1428.12,1428.12,False,no problemo
2023-03-10 00:37:00,37,1426.775,1426.775,1426.775,False,no problemo
2023-03-10 00:38:00,38,1427.405,1427.405,1427.405,False,no problemo
2023-03-10 00:39:00,39,1426.05500149,1426.05500149,1426.05500149,False,no problemo
2023-03-10 00:40:00,40,1426.5,1426.5,1426.5,False,no problemo
2023-03-10 00:41:00,41,1427.31447245,1427.31447245,1427.31447245,False,no problemo
2023-03-10 00:42:00,42,1426.0403825,1426.0403825,1426.0403825,False,no problemo
2023-03-10 00:43:00,43,1427.1122755,1427.1122755,1427.1122755,False,no problemo
2023-03-10 00:44:00,44,1426.55,1426.55,1426.55,False,no problemo
2023-03-10 00:45:00,45,1427.22,1427.22,1427.22,False,no problemo
2023-03-10 00:46:00,46,1425.2,1425.2,1425.2,False,no problemo
2023-03-10 00:47:00,47,1426.59640812,1426.59640812,1426.59640812,False,no problemo
2023-03-10 00:48:00,48,1426.34,1426.34,1426.34,False,no problemo
2023-03-10 00:49:00,49,1424.91,1424.91,1424.91,False,no problemo
2023-03-10 00:50:00,49,1424.95,1424.95,1424.95,False,no problemo
2023-03-10 00:51:00,51,1423.97,1423.97,1423.97,False,no problemo
2023-03-10 00:52:00,52,1423.815,1423.815,1423.815,False,no problemo
2023-03-10 00:53:00,53,1423.335,1423.335,1423.335,False,no problemo
2023-03-10 00:54:00,53,1423.66,1423.66,1423.66,False,no problemo
2023-03-10 00:55:00,54,1421.965,1421.965,1421.965,False,no problemo
2023-03-10 00:56:00,56,1424.90773074,1424.90773074,1424.90773074,False,no problemo
2023-03-10 00:57:00,57,1425.33500149,1425.33500149,1425.33500149,False,no problemo
2023-03-10 00:58:00,58,1425.355,1425.355,1425.355,False,no problemo
2023-03-10 00:59:00,59,1425.52,1425.52,1425.52,False,no problemo
