t,time,price,maxprice,minprice,use_spread,problem_indicator
2022-07-27 19:02:00,1,38.773,38.773,38.773,False,no problemo
2022-07-27 19:03:00,3,38.81675,38.81675,38.81675,False,no problemo
2022-07-27 19:04:00,3,38.84105513,38.84105513,38.84105513,False,no problemo
2022-07-27 19:05:00,4,38.92454999,38.92454999,38.92454999,False,no problemo
2022-07-27 19:06:00,5,38.94804115,38.94804115,38.94804115,False,no problemo
2022-07-27 19:07:00,7,38.96350417,38.96350417,38.96350417,False,no problemo
2022-07-27 19:08:00,7,39.0564,39.0564,39.0564,False,no problemo
2022-07-27 19:09:00,8,39.032075,39.032075,39.032075,False,no problemo
2022-07-27 19:10:00,9,39.03635521,39.03635521,39.03635521,False,no problemo
2022-07-27 19:11:00,11,38.90125,38.90125,38.90125,False,no problemo
2022-07-27 19:13:00,12,39.01555787,39.01555787,39.01555787,False,no problemo
2022-07-27 19:14:00,13,38.962715,38.962715,38.962715,False,no problemo
2022-07-27 19:15:00,14,39.01375056,39.01375056,39.01375056,False,no problemo
2022-07-27 19:16:00,16,38.94706317,38.94706317,38.94706317,False,no problemo
2022-07-27 19:17:00,16,39.1,39.1,39.1,False,no problemo
2022-07-27 19:18:00,17,39.3668725,39.40342,39.330325,True,no problemo
2022-07-27 19:19:00,19,39.44985661,39.49204619,39.40766703,True,no problemo
2022-07-27 19:20:00,20,39.63875,39.672825,39.604675,True,no problemo
2022-07-27 19:22:00,21,39.66875019,39.70842614,39.62907424,True,no problemo
2022-07-27 19:23:00,22,39.69968,39.74936,39.65,True,no problemo
2022-07-27 19:24:00,23,39.86882567,39.90265134,39.835,True,no problemo
2022-07-27 19:25:00,25,39.95189083,39.98624727000001,39.91753439,True,no problemo
2022-07-27 19:26:00,26,40.10734299,40.15952179,40.05516419,True,no problemo
2022-07-27 19:27:00,26,40.22597,40.26494,40.187,True,no problemo
2022-07-27 19:28:00,28,39.98053332,40.018,39.94306664,True,no problemo
2022-07-27 19:29:00,28,39.88477367,39.91320489,39.85634245,True,no problemo
2022-07-27 19:30:00,29,39.81432,39.84847666,39.78016334,True,no problemo
2022-07-27 19:31:00,31,39.8284867,39.857,39.7999734,True,no problemo
2022-07-27 19:32:00,32,39.77464643,39.81663,39.73266286,True,no problemo
2022-07-27 19:33:00,33,39.69912528,39.72825055,39.67000001,True,no problemo
2022-07-27 19:34:00,34,39.7394145,39.76826952,39.71055948,True,no problemo
2022-07-27 19:35:00,35,39.70815,39.73415000000001,39.68215,True,no problemo
2022-07-27 19:36:00,36,39.663542,39.695889,39.631195,True,no problemo
2022-07-27 19:37:00,37,39.62,39.62,39.62,False,no problemo
2022-07-27 19:38:00,38,39.5301775,39.5301775,39.5301775,False,no problemo
2022-07-27 19:39:00,39,39.5229625,39.5229625,39.5229625,False,no problemo
2022-07-27 19:40:00,40,39.43882709,39.43882709,39.43882709,False,no problemo
2022-07-27 19:41:00,41,39.47845229,39.47845229,39.47845229,False,no problemo
2022-07-27 19:42:00,41,39.48581504,39.48581504,39.48581504,False,no problemo
2022-07-27 19:43:00,42,39.47393681,39.47393681,39.47393681,False,no problemo
2022-07-27 19:44:00,43,39.47,39.47,39.47,False,no problemo
2022-07-27 19:45:00,44,39.65625,39.65625,39.65625,False,no problemo
2022-07-27 19:46:00,46,39.56,39.56,39.56,False,no problemo
2022-07-27 19:47:00,47,39.61297,39.61297,39.61297,False,no problemo
2022-07-27 19:48:00,47,39.56544838,39.56544838,39.56544838,False,no problemo
2022-07-27 19:49:00,49,39.54480273,39.54480273,39.54480273,False,no problemo
2022-07-27 19:50:00,50,39.52168253,39.52168253,39.52168253,False,no problemo
2022-07-27 19:51:00,50,39.5075089,39.5075089,39.5075089,False,no problemo
2022-07-27 19:52:00,51,39.51674909,39.51674909,39.51674909,False,no problemo
2022-07-27 19:53:00,53,39.439,39.439,39.439,False,no problemo
2022-07-27 19:54:00,53,39.433725,39.433725,39.433725,False,no problemo
2022-07-27 19:55:00,54,39.4565,39.4565,39.4565,False,no problemo
2022-07-27 19:56:00,55,39.4374,39.4374,39.4374,False,no problemo
2022-07-27 19:57:00,56,39.37776799,39.37776799,39.37776799,False,no problemo
2022-07-27 19:58:00,57,39.34894674,39.34894674,39.34894674,False,no problemo
2022-07-27 19:59:00,59,39.42029,39.42029,39.42029,False,no problemo
2022-07-27 20:00:00,59,39.38515,39.38515,39.38515,False,no problemo
