t,time,price,maxprice,minprice,use_spread,problem_indicator
2022-11-08 10:01:00,1,19768.76499999,19768.76499999,19768.76499999,False,no problemo
2022-11-08 10:02:00,1,19764.03,19764.03,19764.03,False,no problemo
2022-11-08 10:03:00,2,19765.335,19765.335,19765.335,False,no problemo
2022-11-08 10:04:00,3,19764.755,19764.755,19764.755,False,no problemo
2022-11-08 10:05:00,4,19763.7175,19763.7175,19763.7175,False,no problemo
2022-11-08 10:06:00,5,19761.0,19761.0,19761.0,False,no problemo
2022-11-08 10:07:00,7,19757.1,19757.1,19757.1,False,no problemo
2022-11-08 10:08:00,8,19751.75,19751.75,19751.75,False,no problemo
2022-11-08 10:09:00,9,19749.2225,19749.2225,19749.2225,False,no problemo
2022-11-08 10:10:00,9,19752.99999999,19752.99999999,19752.99999999,False,no problemo
2022-11-08 10:11:00,10,19762.3725,19762.3725,19762.3725,False,no problemo
2022-11-08 10:12:00,12,19753.0,19753.0,19753.0,False,no problemo
2022-11-08 10:13:00,13,19777.99,19777.99,19777.99,False,no problemo
2022-11-08 10:14:00,13,19771.075,19771.075,19771.075,False,no problemo
2022-11-08 10:15:00,14,19787.97,19787.97,19787.97,False,no problemo
2022-11-08 10:16:00,16,19773.41701404,19773.41701404,19773.41701404,False,no problemo
2022-11-08 10:17:00,16,19771.97264382,19771.97264382,19771.97264382,False,no problemo
2022-11-08 10:18:00,18,19771.6550375,19771.6550375,19771.6550375,False,no problemo
2022-11-08 10:19:00,18,19766.500075,19766.500075,19766.500075,False,no problemo
2022-11-08 10:20:00,20,19762.99999999,19762.99999999,19762.99999999,False,no problemo
2022-11-08 10:21:00,20,19757.485,19757.485,19757.485,False,no problemo
2022-11-08 10:22:00,21,19748.74,19748.74,19748.74,False,no problemo
2022-11-08 10:23:00,23,19741.5553,19741.5553,19741.5553,False,no problemo
2022-11-08 10:24:00,23,19727.495,19727.495,19727.495,False,no problemo
2022-11-08 10:25:00,25,19720.53499999,19720.53499999,19720.53499999,False,no problemo
2022-11-08 10:26:00,25,19732.76,19732.76,19732.76,False,no problemo
2022-11-08 10:27:00,26,19736.0925,19736.0925,19736.0925,False,no problemo
2022-11-08 10:28:00,28,19731.0,19731.0,19731.0,False,no problemo
2022-11-08 10:29:00,29,19727.18,19727.18,19727.18,False,no problemo
2022-11-08 10:30:00,30,19729.0,19729.0,19729.0,False,no problemo
2022-11-08 10:31:00,30,19735.05749999,19735.05749999,19735.05749999,False,no problemo
2022-11-08 10:32:00,31,19734.695,19734.695,19734.695,False,no problemo
2022-11-08 10:33:00,32,19734.0,19734.0,19734.0,False,no problemo
2022-11-08 10:34:00,33,19724.4,19724.4,19724.4,False,no problemo
2022-11-08 10:35:00,35,19713.4625,19713.4625,19713.4625,False,no problemo
2022-11-08 10:36:00,35,19721.11499999,19721.11499999,19721.11499999,False,no problemo
2022-11-08 10:37:00,36,19716.9125,19716.9125,19716.9125,False,no problemo
2022-11-08 10:38:00,37,19722.85,19722.85,19722.85,False,no problemo
2022-11-08 10:39:00,39,19727.47,19727.47,19727.47,False,no problemo
2022-11-08 10:40:00,40,19720.575,19720.575,19720.575,False,no problemo
2022-11-08 10:41:00,41,19716.775,19716.775,19716.775,False,no problemo
2022-11-08 10:42:00,42,19727.0,19727.0,19727.0,False,no problemo
