t,time,price,maxprice,minprice,use_spread,problem_indicator
2022-11-08 09:00:00,0,1487.20263875,1487.20263875,1487.20263875,False,no problemo
2022-11-08 09:01:00,0,1486.80304176,1486.80304176,1486.80304176,False,no problemo
2022-11-08 09:02:00,1,1486.2358336,1486.2358336,1486.2358336,False,no problemo
2022-11-08 09:03:00,2,1484.55,1484.55,1484.55,False,no problemo
2022-11-08 09:04:00,4,1484.6250075,1484.6250075,1484.6250075,False,no problemo
2022-11-08 09:05:00,5,1485.66,1485.66,1485.66,False,no problemo
2022-11-08 09:06:00,5,1485.275,1485.275,1485.275,False,no problemo
2022-11-08 09:07:00,7,1485.42000001,1485.42000001,1485.42000001,False,no problemo
2022-11-08 09:08:00,7,1486.82091525,1486.82091525,1486.82091525,False,no problemo
2022-11-08 09:09:00,8,1487.7549015,1487.7549015,1487.7549015,False,no problemo
2022-11-08 09:10:00,10,1485.8,1485.8,1485.8,False,no problemo
2022-11-08 09:11:00,11,1487.06,1487.06,1487.06,False,no problemo
2022-11-08 09:12:00,12,1487.42,1487.42,1487.42,False,no problemo
2022-11-08 09:13:00,13,1488.005,1488.005,1488.005,False,no problemo
2022-11-08 09:14:00,13,1486.45,1486.45,1486.45,False,no problemo
2022-11-08 09:15:00,14,1486.0,1486.0,1486.0,False,no problemo
2022-11-08 09:16:00,15,1487.37,1487.37,1487.37,False,no problemo
2022-11-08 09:17:00,16,1485.88499999,1485.88499999,1485.88499999,False,no problemo
2022-11-08 09:18:00,18,1482.45,1482.45,1482.45,False,no problemo
2022-11-08 09:19:00,18,1481.93,1481.93,1481.93,False,no problemo
2022-11-08 09:20:00,20,1484.29999999,1484.29999999,1484.29999999,False,no problemo
2022-11-08 09:21:00,21,1487.53,1487.53,1487.53,False,no problemo
2022-11-08 09:22:00,22,1487.515,1487.515,1487.515,False,no problemo
2022-11-08 09:23:00,22,1487.85,1487.85,1487.85,False,no problemo
2022-11-08 09:24:00,23,1487.56764841,1487.56764841,1487.56764841,False,no problemo
2022-11-08 09:25:00,25,1486.175,1486.175,1486.175,False,no problemo
2022-11-08 09:26:00,26,1487.375,1487.375,1487.375,False,no problemo
2022-11-08 09:27:00,27,1490.9725,1490.9725,1490.9725,False,no problemo
2022-11-08 09:28:00,27,1491.37,1491.37,1491.37,False,no problemo
2022-11-08 09:29:00,29,1489.8,1489.8,1489.8,False,no problemo
2022-11-08 09:30:00,29,1489.81414702,1489.81414702,1489.81414702,False,no problemo
2022-11-08 09:31:00,31,1491.8625,1491.8625,1491.8625,False,no problemo
2022-11-08 09:32:00,32,1492.145,1492.145,1492.145,False,no problemo
2022-11-08 09:33:00,32,1491.33,1491.33,1491.33,False,no problemo
2022-11-08 09:34:00,33,1492.075,1492.075,1492.075,False,no problemo
2022-11-08 09:35:00,34,1494.89757125,1494.89757125,1494.89757125,False,no problemo
2022-11-08 09:36:00,36,1491.1038,1491.1038,1491.1038,False,no problemo
2022-11-08 09:37:00,37,1490.1,1490.1,1490.1,False,no problemo
2022-11-08 09:38:00,38,1490.68560282,1490.68560282,1490.68560282,False,no problemo
2022-11-08 09:39:00,38,1489.75,1489.75,1489.75,False,no problemo
2022-11-08 09:40:00,39,1490.29371003,1490.29371003,1490.29371003,False,no problemo
2022-11-08 09:41:00,41,1490.805,1490.805,1490.805,False,no problemo
2022-11-08 09:42:00,41,1491.23764625,1491.23764625,1491.23764625,False,no problemo
2022-11-08 09:43:00,43,1491.60499999,1491.60499999,1491.60499999,False,no problemo
2022-11-08 09:44:00,44,1491.82257125,1491.82257125,1491.82257125,False,no problemo
2022-11-08 09:45:00,45,1493.33999999,1493.33999999,1493.33999999,False,no problemo
2022-11-08 09:46:00,46,1492.49999999,1492.49999999,1492.49999999,False,no problemo
2022-11-08 09:47:00,46,1491.2,1491.2,1491.2,False,no problemo
2022-11-08 09:48:00,48,1491.1,1491.1,1491.1,False,no problemo
2022-11-08 09:49:00,49,1488.86,1488.86,1488.86,False,no problemo
2022-11-08 09:50:00,49,1489.79999999,1489.79999999,1489.79999999,False,no problemo
2022-11-08 09:51:00,50,1489.1801125,1489.1801125,1489.1801125,False,no problemo
2022-11-08 09:52:00,52,1490.15,1490.15,1490.15,False,no problemo
2022-11-08 09:53:00,53,1489.69086432,1489.69086432,1489.69086432,False,no problemo
2022-11-08 09:54:00,54,1489.0,1489.0,1489.0,False,no problemo
2022-11-08 09:55:00,55,1488.6,1488.6,1488.6,False,no problemo
2022-11-08 09:56:00,55,1488.51,1488.51,1488.51,False,no problemo
2022-11-08 09:57:00,57,1489.09,1489.09,1489.09,False,no problemo
2022-11-08 09:58:00,58,1490.36,1490.36,1490.36,False,no problemo
2022-11-08 09:59:00,58,1489.7,1489.7,1489.7,False,no problemo
2022-11-08 10:00:00,59,1490.25,1490.25,1490.25,False,no problemo
